Plant ID;Genotype ID;Stem diameter at flowering;Plant height at flowering;Peduncle lenght of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0695;PET0695;15;0,681818182;22;38;13,1;68,6;NA;3,118181818;NA;NA;NA;NA;26,33547889;6,830449572;39,38933278;5,76672624;2,407609927;4,155468825;1,576265404;10,65248429;2,684426282;4,440801699;13,33333333;268,2649;3431,5129;47,498;53,4247;90,5087;97,536;99,1921;1,856671165;1,8257;1,9055;1,7939;0,0652;0,1927;0,3848;0,1994;0,5965;0,6221;0,7497;0,8732;1,5105;0,4432;208,356;0,456967882;0,320288353;0,222743765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0696;PET0696;17;0,62962963;27;44;15,3;87,7;19,5;NA;NA;NA;NA;NA;19,78392317;6,42615575;39,5477014;6,154177231;2,263137875;3,945704964;1,863218237;10,46759518;2,117547223;4,624134729;12,66666667;310,8418;5046,8788;58,5047;73,0673;106,172;109,6433;109,3171;1,496115225;1,5006;1,8148;1,7633;0,0868;0,1571;0,362;0,3563;0,7451;0,7913;0,9086;0,8866;1,784;0,3443;209,457;0,44275436;0,321397709;0,235847931;10,2677625;5,3514375;1,6192625;1,7780125;3,9330375;3,9608;4,0991;2,30543936;2,2278875;2,429425;2,4334;0,070975;0,258175;0,4825625;0,356075;0,29;0,7780625;0,8806;0,8760625;2,3800625;0,417775
PET0697;PET0697;NA;NA;47;64;18,8;108,9;11,5;NA;NA;NA;NA;NA;20,51341308;4,116089641;39,46460374;9,587887337;2,094900305;3,915477991;1,403810079;9,840354563;2,784583556;4,773384663;15;248,4958;2572,382;42,672;48,006;89,662;93,472;94,4546;1,967558222;1,9471;2,1012;2,2223;0,0737;0,2113;0,2969;0,1782;0,6019;0,5403;0,6113;0,8466;1,3607;0,4287;208,133;0,446373233;0,319867585;0,233759183;9,3407;4,1914125;1,3427875;1,4433;3,701525;3,7147625;3,8465;2,665073096;2,5798625;2,7653875;2,8176125;0,07105;0,29245;0,5099875;0,340275;0,335175;0,7692375;0,891025;0,85305;2,6756625;0,43125
PET0698;PET0698;15;0,555555556;27;46;15,7;83,7;20;NA;21,5;16,2;0,5;15;36,90104633;6,296832916;39,97882881;6,349037579;2,530600807;3,849663386;1,482062924;9,973128703;2,593736944;3,950631081;12,33333333;268,2342;3265,7426;40,5553;45,974;104,0553;106,0027;107,6033;2,340525079;2,3057;2,5658;2,6369;0,0785;0,2585;0,3978;0,2994;0,6581;0,785;0,8831;0,8887;2,5707;0,3533;209,777;0,450464064;0,32392493;0,225611006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0699;PET0699;20;0,526315789;38;56;15,7;102,2;30,7;4,866666667;25,7;16,9;0,5;19;26,40384237;6,379342117;40,09204678;6,284667924;2,346975953;3,157731222;1,191833469;8,544731348;2,696642099;3,628690052;19,5;335,3054;5259,6454;59,6053;73,406;112,776;113,1147;112,9544;1,538762499;1,5409;1,892;1,887;0,0835;0,1654;0,3613;0,2736;0,6651;0,4794;0,5882;0,7281;0,9756;0,5506;214,929;0,435339112;0,316309107;0,248351781;10,5765125;5,36015;1,5756125;1,711875;4,0653375;4,12355;4,2490125;2,482081051;2,41095;2,5832;2,6966875;0,069425;0,27015;0,489725;0,287375;0,2991;0,7203875;0,8531625;0,83925;2,3077625;0,440125
PET0700;PET0700;19;0,633333333;30;47;25,2;112,3;23,5;7,486666667;27,6;16,4;0,5;15;16,39821689;5,833086688;40,43549485;6,93209222;2,267599984;3,958638628;1,141101806;9,744346904;3,491322476;4,302145939;13,33333333;367,3599;5360,5771;61,5527;77,3853;107,696;113,3687;117,4056;1,517156359;1,465;1,7497;1,8272;0,095;0,1673;0,3463;0,3342;0,6633;0,6233;0,719;0,8634;1,2752;0,4271;200,559;0,425256408;0,330062475;0,244681116;10,78525;5,1908625;1,4539;1,6391;4,2121875;4,25185;4,4182;2,69550363;2,6011;2,903075;3,0118;0,079175;0,2977875;0,4651625;0,3690375;0,2778;0,6922875;0,8746375;0,7775875;2,499675;0,47525
PET0701;PET0701;13;0,52;25;42;18,6;69,6;20,5;6,96;31,5;26,3;1,5;12;20,35822555;6,90337446;39,9865299;5,792316515;2,224732045;3,335666206;1,496554113;8,644701442;2,23557099;3,917258498;14;372,6878;6516,668;74,7607;91,1013;103,378;114,554;120,0033;1,317251236;1,2574;1,3828;1,607;0,0884;0,1087;0,362;0,342;0,6748;0,7249;0,9016;0,8893;1,3279;0,3752;212,216;0,439792476;0,322322539;0,237884985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0702;PET0702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0703;PET0703;18;0,514285714;35;NA;9,3;52,7;16,5;3,513333333;17,1;11;0,5;14;25,62323448;7,05804378;40,31967881;5,712585536;1,945364677;3,280855625;1,224788295;8,012219659;2,721406567;4,146596164;12,33333333;187,059;1486,1476;30,1413;35,2213;55,2873;63,3307;64,782;1,839284751;1,7981;1,8343;1,8944;0,079;0,2027;0,4034;0,3263;0,6228;0,6908;0,8821;0,8761;1,7671;0,4292;210,445;0,469353038;0,330266816;0,200380147;9,7087875;4,4607875;1,3745125;1,5266625;3,7861875;3,81265;3,9425;2,582430629;2,5084375;2,764325;2,8652875;0,077125;0,2901;0,483875;0,3648625;0,2892125;0,744725;0,8651125;0,84745;2,5468;0,4413
PET0704;PET0704;19;0,655172414;29;48;18,2;57,8;5,5;4,446153846;29,9;17,5;0,6;19;21,37673981;6,429731812;40,54049796;6,305161575;2,22727522;3,771776732;1,507362114;9,319574573;2,498604606;4,175806635;13,66666667;228,9518;2727,672;43,0107;50,6307;78,6553;87,63;87,7727;1,733586539;1,7308;1,8287;2,0447;0,087;0,1917;0,3478;0,3731;0,7034;0,7176;0,8648;0,874;1,8276;0,3782;213,938;0,462166609;0,334989576;0,202843815;9,3783875;4,1604875;1,293825;1,464475;3,7054875;3,7174;3,8554125;2,632624319;2,5432375;2,870025;2,9301625;0,0804125;0,2972375;0,4856;0,4193375;0,2577875;0,7275875;0,8833;0,807675;2,6094875;0,4715625
PET0705;PET0705;14;0,608695652;23;39;23,3;83,7;NA;5,978571429;31,1;20,9;0;14;27,29958501;6,631564296;41,06816628;6,192832407;2,160450812;3,993127049;1,634052691;9,782179395;2,458279357;4,546430861;13;349,3726;4736,478;57,5733;69,5113;104,4787;108,8813;116,7972;1,680262058;1,5664;1,8147;1,8535;0,1006;0,1797;0,3669;0,4068;0,7302;0,7673;0,8649;0,8835;1,8125;0,3624;211,141;0,439744057;0,319639483;0,24061646;9,1314625;3,8658125;1,27;1,4327375;3,54145;3,58775;3,675225;2,565176803;2,508325;2,7917;2,7768;0,0795125;0,290175;0,47815;0,377325;0,2275125;0,7468;0,865675;0,8582125;2,6026375;0,4407
PET0706;PET0706;16;0,695652174;23;39;15,7;82,2;45;6,323076923;21;14,1;0;16;22,8670105;6,057109745;40,16902582;6,631715044;2,597632136;3,872141322;1,554477626;10,0759025;2,493651053;3,890703941;15;296,3648;5010,162;65,8707;70,104;104,4787;109,728;110,6799;1,578795789;1,5652;1,5861;1,6738;0,0686;0,1438;0,3652;0,2006;0,6312;0,7614;0,8899;0,8923;1,5852;0,3108;199,183;0,463709252;0,322427115;0,213863633;9,33815;4,11865;1,3321875;1,481675;3,655225;3,735925;3,845425;2,595322861;2,52745;2,752425;2,7750625;0,0770875;0,289025;0,4621875;0,3374;0,2639625;0,7064125;0,8755125;0,8052875;2,4864625;0,467775
PET0707;PET0707;21;0,724137931;29;47;15,3;89,7;25,5;5,98;21;16;0;14;13,46126807;5,435603157;41,46477578;7,628367005;2,290446852;3,388269074;1,379559792;8,72010762;2,468345777;3,809359848;13,33333333;363,3874;5624,1178;54,2713;71,2893;115,316;120,8193;122,8141;1,72275643;1,6948;2,1248;2,276;0,0996;0,215;0,3838;0,5003;0,7147;0,6059;0,6857;0,8701;1,4948;0,5001;176,183;0,41966024;0,320842533;0,259497227;9,34635;4,4488;1,4724125;1,6404375;3,5202625;3,5904;3,7298875;2,273715091;2,1934;2,4013125;2,4712;0,073025;0,256975;0,4637625;0,3930875;0,30755;0,7342;0,8861125;0,8289125;2,241725;0,45715
PET0708;PET0708;19;0,527777778;36;54;11,6;70,9;NA;5,453846154;19,1;18,5;0;15;21,40652833;2,759454104;40,79662798;14,78431112;2,249634557;2,973924153;1,142416757;8,019615452;2,599004779;3,562551281;14;175,9295;1284,3917;24,5533;32,6813;58,928;65,8707;66,511;2,035139361;2,0155;2,4;2,0489;0,1047;0,2588;0,3492;0,4125;0,7497;0,6692;0,775;0,9139;2,2609;0,4757;249,543;0,439815984;0,331505993;0,228678023;11,61745;5,691775;1,4023;1,527975;4,6474125;4,702975;4,8292125;3,160531095;3,0822125;3,3206875;3,414275;0,07805;0,3299875;0,5335875;0,338575;0,253;0,71435;0,867675;0,8147125;2,88915;0,46425
PET0709;PET0709;20;0,740740741;27;46;13,9;55;15,5;3,928571429;19,9;13,9;0;17;26,97505571;7,119545414;39,78333401;5,587903678;2,377106214;3,306626246;1,259370563;9,118628403;2,647011563;3,848649257;13,66666667;275,458;3002,3237;44,6193;55,626;80,4333;89,916;92,8256;1,668744832;1,6164;1,8027;2,0204;0,091;0,1796;0,3414;0,3683;0,6861;0,6183;0,7655;0,8986;1,4077;0,4267;229,184;0,452719213;0,329355452;0,217925335;10,061775;4,6330875;1,406275;1,539875;4,019025;4,05605;4,1310875;2,682742106;2,6391625;2,862125;2,964225;0,069225;0,2916;0,466975;0,28155;0,3242;0,72235;0,87525;0,8191;2,576875;0,4382
PET0710;PET0710;16;0,615384615;26;45;11,8;63,2;11;3,326315789;18,1;13,3;0,5;17;37,10786601;7,092733123;39,07997512;5,509861211;2,398438481;2,438613005;1,103607346;7,310442361;2,226926502;3,046677414;16;243,9979;3406,5021;52,7473;57,9967;82,804;86,4447;85,6509;1,476823681;1,4905;1,5698;1,6092;0,0588;0,1357;0,3884;0,2466;0,6795;0,7765;0,9021;0,8879;1,5777;0,3429;235,371;0,493034401;0,35048073;0,156484869;10,0221375;5,0028;1,522675;1,665575;3,8457375;3,8893625;4,0159125;2,411126788;2,3410875;2,531825;2,6163;0,07215;0,26635;0,5039625;0,3778875;0,2693125;0,7509;0,8641875;0,857725;2,391825;0,4393375
PET0711;PET0711;NA;NA;59;71;7,9;70,1;15;2,920833333;12;11,5;4,9;22;27,30587406;6,500502302;40,62834552;6,25003171;2,177085;3,694257776;1,531298794;9,433921756;2,414590937;4,336135583;13,66666667;386,9656;6569,7933;64,0927;80,3487;131,7413;134,1967;129,832;1,615856884;1,6702;2,0555;1,9463;0,0925;0,1947;0,33;0,3317;0,7181;0,4773;0,5439;0,8155;1,03;0,5245;226,683;0,454162862;0,326019155;0,219817984;10,4658375;5,12455;1,4949;1,64175;4,0256375;4,1116375;4,238375;2,581620222;2,5142125;2,7026;2,7412;0,0721;0,2857125;0,482825;0,314375;0,2981125;0,7427875;0,8578;0,8699;2,4803125;0,4233625
PET0712;PET0712;NA;NA;45;59;10,7;28,7;4,8;NA;NA;NA;NA;NA;14,90985248;5,674338825;40,19127161;7,082987613;1,91308783;2,751021722;1,13380155;7,029071341;2,433250765;3,66875202;12,66666667;322,4024;4800,9725;44,196;61,976;107,95;121,5813;123,3067;1,989587905;1,9617;2,4425;2,7953;0,1043;0,2619;0,3648;0,5383;0,8182;0,7094;0,8852;0,8875;2,4471;0,5034;160,631;0,463229389;0,332345562;0,204425049;8,98795;3,5766125;1,1668125;1,300425;3,5255875;3,563925;3,735225;2,872310975;2,7406625;3,022925;3,10015;0,08065;0,3128375;0,4985875;0,3659625;0,2520875;0,7222125;0,8696375;0,822925;2,6940625;0,4630125
PET0713;PET0713;22;0,5;44;60;12,8;114,6;8;NA;19;15,1;3,2;18;25,76548585;7,192961776;38,7352135;5,385154921;2,475817257;4,049552393;1,469810954;10,44674387;2,759531272;4,231033452;16,66666667;263,5038;3277,3698;44,2807;56,9807;84,836;94,4033;95,3627;1,673596498;1,6568;1,9159;1,833;0,0876;0,1984;0,3298;0,377;0,7309;0,7181;0,8753;0,882;1,9231;0,4283;201,637;0,449743847;0,320794299;0,229461855;10,0942375;4,5901125;1,325575;1,5478125;3,9224625;3,964775;4,1122375;2,656805976;2,5689125;2,966775;3,0766125;0,0843375;0,305;0,4681875;0,4722;0,220075;0,7518125;0,8866375;0,8396625;2,7644;0,4540125
PET0714;PET0714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0715;PET0715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0716;PET0716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0717;PET0717;21;0,777777778;27;44;20,1;NA;29;NA;27,1;11;1,5;20;22,92155275;6,372062121;40,3173864;6,327211762;2,569289983;4,166177074;1,412183672;11,07768144;2,948852989;4,30813479;13;325,2841;4909,7966;55,2027;72,9827;101,6;110,3207;114,3715;1,567104259;1,5116;1,8405;1,9731;0,1043;0,1861;0,3418;0,4276;0,7276;0,7373;0,8964;0,8939;1,8462;0,4276;199,65;0,437991485;0,317796143;0,244212372;10,2176625;4,8824125;1,45125;1,63115;3,975375;4,0190125;4,15245;2,545719278;2,468225;2,7470625;2,863775;0,0786875;0,2850375;0,4642;0,3639375;0,2636375;0,7260375;0,878875;0,8171125;2,498475;0,4538375
PET0728;PET0728;19;0,703703704;27;45;17,8;88;19;4,631578947;NA;NA;NA;NA;19,23645905;6,320593153;41,37250741;6,545668486;2,609653365;3,921885133;1,771810555;10,06302112;2,213779262;3,855314954;17,66666667;237,5236;2677,7151;42,926;50,546;84,836;87,376;89,3264;1,76722985;1,7286;1,9763;2,085;0,0734;0,1857;0,3423;0,2329;0,6383;0,7294;0,8795;0,8273;1,799;0,3391;193,101;0,444953677;0,317320987;0,237725335;10,8870625;5,1590375;1,3970125;1,58355;4,4158875;4,4741125;4,5660875;2,883450159;2,82865;3,17055;3,2852;0,0823125;0,3171875;0,444825;0,329775;0,2773125;0,7490375;0,85445;0,874075;2,94875;0,4225
PET0730;PET0730;24;0,533333333;45;60;20,8;86,8;10;6,676923077;27,7;16,4;1,5;23;29,65494495;6,895865192;38,80939033;5,627921842;2,117314756;3,44675864;1,696163385;9,03098228;2,035498179;4,276152199;12,66666667;281,9659;3878,8668;52,578;62,3147;101,5153;102,1927;103,1622;1,655503437;1,6399;1,9308;1,977;0,0845;0,1778;0,3409;0,3041;0,6918;0,6584;0,7264;0,8773;1,4981;0,3892;190,76;0,475854477;0,318960998;0,205184525;10,287025;4,679025;1,2805875;1,49755;4,1169125;4,1605875;4,30305;2,873393209;2,7865125;3,2213875;3,240275;0,08675;0,322875;0,47685;0,435525;0,2130125;0,7563875;0,8869375;0,8481625;3,0682375;0,4595125
PET0731;PET0731;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0732;PET0732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0733;PET0733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,950229128;4,116564812;1,684005888;10,22506471;2,444507375;5,243006869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0734;PET0734;9;0,225;40;50;7,3;59,3;32;NA;NA;NA;NA;NA;21,1988503;5,95598955;41,74557402;7,009007264;2,116572528;4,131367819;1,608996039;10,258993;2,569223844;4,888767629;12,66666667;285,862;3186,1872;48,006;60,452;82,4653;91,186;94,1761;1,557865745;1,5084;1,7178;1,9726;0,0954;0,1604;0,321;0,2967;0,6559;0,5762;0,7346;0,8769;1,25;0,4566;219,573;0,418489523;0,325563708;0,255946769;10,0953375;4,62245;1,3943625;1,533275;3,987275;4,0468125;4,1761125;2,723655248;2,64135;2,8634375;2,9008375;0,0754125;0,296925;0,4643;0,317475;0,3110875;0,71825;0,85255;0,837525;2,5549375;0,438925
PET0735;PET0735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0736;PET0736N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0737;PET0737;18;0,5625;32;50;17,3;116,2;37;6,835294118;19;18;0,7;20;18,21815337;6,114122642;40,56850734;6,635213212;2,57010077;4,327004163;1,979290374;11,01706818;2,236544989;4,289922036;15,66666667;262,3532;3219,1477;41,7407;49,276;99,06;101,854;102,6407;2,082975485;2,067;2,3732;2,4597;0,0882;0,2495;0,3466;0,3099;0,6484;0,6872;0,7792;0,8825;2,0345;0,4135;188,145;0,451226448;0,328672035;0,220101517;9,323825;3,63045;1,1139;1,2753;3,811325;3,8946625;3,999325;3,135987611;3,056975;3,4253875;3,5041125;0,0814375;0,3349;0,457525;0,3179875;0,2704125;0,7630125;0,8729125;0,883725;3,3429;0,430275
PET0738;PET0738;20;0,606060606;33;52;22,4;137,2;38;9,8;23,6;22,5;0;20;17,60460789;6,49697882;38,86895824;5,982620432;2,711764933;3,934640213;1,278098795;10,7773729;3,148217032;3,983257205;17;430,43;5710,9348;46,482;59,944;152,2307;162,052;159,6927;2,664031429;2,7034;3,275;3,3265;0,098;0,3285;0,3127;0,3116;0,7218;0,3116;0,4642;0,6987;0,9967;0,6486;182,634;0,451438396;0,327436293;0,221125311;11,8469;7,8356;2,2119;2,3918;4,3074;4,4344;4,5808;1,915210302;1,854;1,9474;1,9332;0,0679;0,2071;0,4584;0,3055;0,3387;0,7799;0,8907;0,8859;1,9639;0,3924
PET0739;PET0739;19;0,413043478;46;59;19,6;157,4;6,5;10,49333333;31,4;21,7;0;18;18,70291832;6,301639741;39,8456703;6,323063828;2,435432168;3,606387904;1,343287864;9,243293612;2,776312845;3,809912306;15,33333333;297,0621;3869,6338;51,9007;59,6053;108,2887;113,03;115,0231;1,92974618;1,8963;2,0865;2,2203;0,0803;0,2069;0,2899;0,2726;0,6622;0,7661;0,8879;0,8918;2,0943;0,2744;200,896;0,441865443;0,328692458;0,229442099;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0740;PET0740;NA;NA;46;62;13,9;139,4;21;4,806896552;12;13,9;0;20;20,21848136;6,365676222;40,31407832;6,333039399;2,662566046;3,323011989;1,29339471;9,079078318;2,56925446;3,412991534;15;245,0324;2549,5505;36,7453;43,2647;88,9847;99,568;99,7539;2,305664895;2,3014;2,4217;2,6153;0,0704;0,2641;0,3234;0,2074;0,6122;0,7149;0,8741;0,8984;2,4277;0,3582;187,315;0,439169314;0,32872968;0,232101006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0741;PET0741;NA;NA;56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,948537462;2,537061249;0,994871002;6,401058705;2,550140917;3,285058065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0742;PET0742;16;0,592592593;27;47;13,8;92,6;14;4,40952381;39;24,8;NA;17;22,24004481;6,817223858;40,63553161;5,960715455;2,175238077;3,041723809;1,210370451;7,649546886;2,517058685;3,505149055;14,33333333;279,788;4416,8729;54,7793;63,4153;103,4627;105,3253;105,9538;1,67079238;1,6609;1,8887;1,8625;0,0757;0,1835;0,3521;0,3614;0,7042;0,7852;0,8777;0,8889;1,8915;0,3581;204,597;0,455945102;0,326847412;0,217207486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0743;PET0743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,703642822;3,60577842;1,250135207;9,761564135;2,884310752;3,610522831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0744;PET0744;21;0,428571429;49;68;19,7;91,6;26,7;2,475675676;NA;NA;NA;NA;17,7208459;5,436585365;37,24461926;6,850737505;2,390053104;3,204939551;1,199090049;8,759680275;2,663519812;3,666945362;16,33333333;219,1628;2138,9061;31,242;38,5233;80,264;90,932;90,4886;2,348931685;2,3604;2,5691;2,9287;0,0959;0,2882;0,3366;0,349;0,6853;0,7064;0,8488;0,8845;2,5782;0,4134;200,627;0,450826658;0,326282106;0,222891236;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0745;PET0745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,57205925;4,216426058;1,29213435;10,80010363;3,26314834;4,199010437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0746;PET0746;21;0,6;35;52;17,1;97,4;25;3,478571429;17,2;18,3;0;23;24,1049029;6,243070862;40,33963615;6,461505409;2,37382798;3,842507601;1,266271764;9,809358832;3,031136858;4,161484319;12;236,4545;2656,3603;40,4707;47,6673;83,2273;85,852;88,1333;1,848925784;1,8011;2,0565;2,0433;0,081;0,1948;0,3823;0,3086;0,6647;0,7739;0,8839;0,8899;2,0524;0,3652;216,537;0,444302821;0,324595797;0,231101382;8,5219375;3,119825;1,04115;1,178725;3,435625;3,4964625;3,6570125;3,10251543;2,970275;NA;3,5437375;0,0840375;0,33115;0,4759875;NA;NA;NA;NA;NA;NA;NA
PET0747;PET0747;19;0,703703704;27;46;17,5;70,5;30,4;2,517857143;13;8;0,5;15;15,291903;5,538578218;40,53999519;7,319567152;2,657788499;4,6325691;1,546442183;10,30305096;2,989851276;3,874546837;16;297,9582;4177,7479;52,4087;64,0927;92,3713;96,8587;102,4064;1,597785707;1,5112;1,7625;1,93;0,0834;0,1651;0,4323;0,4659;0,7404;0,7629;0,8817;0,8889;1,7652;0,4195;216,138;0,432626378;0,333865401;0,233508222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
