Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF;Stem diameter at flowering;Plant height at flowering;Peduncle length of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0633;PET0633;20;0,606060606;33;57;18,3;165,1;43,5;9,711764706;24,1;17,9;1,5;17;22,99162208;6,874921507;40,76146749;5,929008419;3,219191248;3,071527764;0,981209954;9,12113633;3,138530169;2,849160327;20,66666667;278,7409;3540,7098;42,3333;57,658;101,2613;103,886;103,4262;1,793787506;1,8018;2,392;2,4334;0,1068;0,2367;0,3032;0,4195;0,7113;0,7602;0,8776;0,859;2,1776;0,3657;180,638;0,454494625;0,326647771;0,218857605;7,895471429;3,338228571;1,321414286;1,4862;3,0208;3,055542857;3,195385714;2,150037488;2,065314286;NA;2,347742857;0,076685714;0,2436;0,441357143;NA;NA;NA;NA;NA;NA;NA
PET0634;PET0634;18;0,72;25;46;20,2;118,9;NA;6,605555556;38,5;29,3;1;17;20,40360703;6,963252717;41,75201711;5,996050812;2,849530105;3,248431098;1,198920368;9,016262205;2,720408433;3,16604581;20,66666667;282,9452;3250,2946;35,6447;51,6467;99,568;103,124;105,3543;2,039903808;1,9967;2,7933;2,9279;0,1135;0,2738;0,3203;0,4811;0,7469;0,7395;0,8515;0,8612;2,2388;0,3733;182,541;0,45814365;0,322908278;0,218948072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0635;PET0635;19;0,612903226;31;68;26,7;177,6;42;NA;35,2;27;0,8;21;16,93926888;6,176403258;41,86561131;6,778315721;3,03834194;2,818474314;1,006202121;8,593163514;2,795416652;2,817987011;18,33333333;286,6996;4038,3217;50,7153;59,944;99,1447;105,5793;105,4958;1,759905912;1,7613;1,9549;1,9441;0,0836;0,2021;0,352;0,3054;0,6985;0,7512;0,8839;0,8764;1,9582;0,3762;170,2035;0,436188304;0,315612721;0,248198975;9,3994375;4,4551875;1,5425375;1,6973125;3,48325;3,54145;3,6877625;2,172706853;2,092625;2,264875;2,3813375;0,0702875;0,2386125;0,454225;0,3353;0,298025;0,747925;0,869925;0,8559625;2,1202625;0,4182125
PET0636;PET0636;23;0,793103448;29;52;30,2;168,3;31,8;10,51875;49,4;32,8;0,9;23;16,6773704;6,564683089;41,40769264;6,307645332;3,175458336;3,542400799;1,20361962;9,912781916;2,945467346;3,122479705;19,66666667;325,3779;4214,3715;47,0747;62,6533;112,522;117,4327;119,6755;1,910122851;1,8743;2,3903;2,4874;0,116;0,25;0,2971;0,3822;0,6977;0,7042;0,7935;0,8971;2,131;0,4028;174,144;0,431263782;0,318167723;0,250568495;9,5152;4,678875;1,647025;1,8110875;3,562625;3,5904;3,722725;2,055519129;1,9858;2,164825;2,2298375;0,0707;0,2254125;0,4254625;0,3199;0,2959;0,7476875;0,87025;0,848825;2,04165;0,40915
PET0637;PET0637;16;0,64;25;51;19,3;112;39;5,333333333;37,3;24,8;0;18;14,00045849;5,043294209;42,62914363;8,452638665;2,602469556;2,447467618;0,841373658;7,337840442;2,911823937;2,823738631;21,33333333;290,9406;3322,3088;38,0153;55,2873;108,204;108,712;109,1855;1,974874881;1,9663;2,8463;2,8405;0,1031;0,2597;0,2882;0,3392;0,6914;0,2369;0,3086;0,5588;0,8889;0,8238;165,48;0,435501466;0,327296658;0,237201877;9,766275;5,3215;1,76345;1,93675;3,63275;3,6472875;3,7814875;1,952491287;1,883775;2,061425;2,1227375;0,069825;0,21155;0,4697375;0,402525;0,26895;0,78535;0,8888375;0,8736875;2,0453375;0,4110125
PET0638;PET0638;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0639;PET0639;13;0,590909091;22;43;20,9;87,2;30,5;5,45;45;30,1;2;14;23,83549633;7,139666621;39,76199176;5,569166443;2,838398519;2,945817686;1,314239814;8,505622418;2,252259594;3,005325825;16;326,5568;5513,1503;61,5527;69,342;115,4007;119,126;119,2931;1,720358513;1,7179;1,8748;1,93;0,075;0,1828;0,3758;0,3348;0,6997;0,7141;0,8156;0,8877;1,6678;0,3828;168,482;0,474026899;0,325310716;0,200662385;11,6599375;6,661075;1,852075;2,070375;4,278325;4,311375;4,4857;2,166612329;2,087825;2,3151;2,380925;0,0743375;0,245425;0,4489125;0,384125;0,285975;0,7022625;0,8621625;0,7978375;1,98225;0,4593625
PET0640;PET0640;14;0,518518519;27;50;18,5;111,2;44;5,852631579;38,9;27;0,5;13;16,2500766;6,202045697;41,07374322;6,622612156;3,21979737;3,255746698;1,236271229;9,433031864;2,631850606;2,957077653;20;289,0794;4603,6467;63,5847;75,6073;93,98;94,234;97,7467;1,292820931;1,2464;1,478;1,4632;0,0944;0,1282;0,3588;0,3308;0,6244;0,7986;0,8988;0,8889;1,48;0,3484;157,176;0,450736754;0,321893928;0,227369318;11,6372375;7,1551875;2,0783125;2,3018875;4,243925;4,2664;4,434275;1,926364777;1,856025;2,046975;2,0430125;0,0714125;0,2111875;0,4390375;0,3795;0,308625;0,7376875;0,87585;0,8282875;1,871225;0,4237125
PET0641;PET0641;21;0,677419355;31;58;33,9;142,5;50;NA;57;40,2;1,3;23;18,60561029;6,582965585;39,70530151;6,031521965;3,330434341;3,720121071;1,19019112;10,57294213;3,121852235;3,175329528;21,33333333;441,4552;6655,2268;59,182;68,4953;132,9267;155,194;156,5671;2,285807931;2,2658;2,2461;2,5055;0,0859;0,2606;0,3527;0,267;0,6222;0,4039;0,4993;0,7327;1,0278;0,5493;173,501;0,458758163;0,32615374;0,215088097;11,61285;6,733825;1,8798875;2,0756625;4,33785;4,3643375;4,5446375;2,189487694;2,1063125;2,310775;2,4229625;0,0722375;0,24325;0,449;0,3771;0,3011125;0,7141125;0,878;0,7971875;2,07525;0,4552125
PET0642;PET0642;14;0,518518519;27;49;34,2;118,5;43,3;NA;53,9;42,5;0,5;14;17,96153491;6,425687383;41,84878174;6,512732296;3,017935036;3,054277586;1,230821773;8,983404525;2,483447971;2,977569611;20;292,497;3344,4378;41,5713;51,9007;99,9067;103,2087;107,5076;2,071409441;1,9886;2,4033;2,6412;0,1035;0,2569;0,3584;0,382;0,7084;0,7126;0,8082;0,8884;2,203;0,4243;173,973;0,439533721;0,324366425;0,236099855;10,0150375;5,5744125;1,7991875;1,939375;3,66845;3,6935875;3,84645;1,98334515;1,9065375;2,04255;2,0795625;0,065325;0,213525;0,489125;0,35325;0,3041;0,74805;0,8867625;0,8351;1,917575;0,4420875
PET0643;PET0643;14;0,636363636;22;41;23,3;95,2;NA;NA;47,5;35;2,1;14;23,45781089;6,466735191;40,97749518;6,336658912;2,82774244;3,647923548;1,286126432;9,710294022;2,829679853;3,432279481;17,66666667;301,3475;4006,5941;44,6193;59,944;101,4307;104,5633;105,555;1,760893501;1,7444;2,2732;2,3612;0,0963;0,2266;0,3514;0,4068;0,7132;0,6143;0,7058;0,8773;1,5992;0,4951;180,499;0,457603643;0,318561322;0,223835035;13,8621;9,9691875;2,2344125;2,4632875;5,3419375;5,3909;5,474075;2,222263946;2,1901375;NA;2,4255125;0,072825;0,2525;0,4616875;NA;NA;NA;NA;NA;NA;NA
PET0644;PET0644;16;0,64;25;45;31,1;146;21,5;NA;43,6;31;0,5;17;20,29140394;6,918900989;41,81912716;6,044186386;2,809020657;3,246044858;1,158511741;9,058847795;2,801832393;3,230949852;16;356,4562;5872,3323;57,658;69,7653;120,4807;129,6247;130,9514;1,877027691;1,858;2,0896;2,2773;0,0919;0,2245;0,3554;0,4232;0,7192;0,732;0,8868;0,8682;2,0217;0,4051;169,549;0,465529139;0,321423305;0,213047556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0645;PET0645;13;0,52;25;43;22,6;81,9;46;NA;37,5;28,9;0;12;27,98788122;7,265636497;39,90730609;5,492609781;2,988232811;4,307408583;1,430630678;10,97827745;3,048964962;3,675582928;17,66666667;301,6571;3935,0961;40,7247;59,5207;102,9547;107,696;107,1537;1,800276206;1,8094;2,5281;2,5728;0,1115;0,2444;0,3289;0,4878;0,7112;0,5429;0,6133;0,8657;1,5753;0,5676;169,532;0,470377274;0,31875988;0,210862846;11,077;6,303175;1,926175;2,111375;4,067975;4,134125;4,3064125;2,039624652;1,9594875;2,1132;2,1842125;0,0668375;0,218225;0,4342625;0,32445;0,3106375;0,760125;0,86315;0,8755625;2,034625;0,3986
PET0646;PET0646;18;0,580645161;31;56;31,5;112,8;34,5;NA;42,8;35,1;0,5;19;23,58606842;7,328580933;40,98832703;5,592941853;2,954495434;3,83041381;1,492808195;10,25486858;2,571959849;3,475247891;17,66666667;337,0304;4929,4883;55,2873;70,0193;115,2313;118,364;118,341;1,690119724;1,6904;2,0842;2,1638;0,1057;0,2123;0,3179;0,4141;0,696;0,7072;0,7968;0,8966;1,8433;0,3952;187,452;0,474137379;0,330692657;0,195169964;11,0325625;6,368825;1,9645375;2,1127;4,0984;4,1711625;4,2936375;2,032298717;1,9752625;2,0868625;2,1338625;0,0611;0,2140625;0,434875;0,2845;0,3376875;0,7296;0,854825;0,8468125;1,9167125;0,4071375
PET0647;PET0647;15;0,681818182;22;42;22,8;93,3;24,5;NA;NA;NA;NA;NA;18,79527487;6,580071925;39,53132816;6,007734962;2,448513301;3,621916458;1,359407107;9,530457813;2,696212164;3,930187525;15;427,7867;6065,2352;45,5507;71,2047;141,5627;153,7547;148,0255;2,078872603;2,1593;3,1078;3,1945;0,1137;0,2962;0,2882;0,3341;0,6949;0,3636;0,4533;0,7143;0,988;0,5908;180,437;0,450528439;0,324683962;0,224787599;9,6935625;4,8708375;1,6417375;1,7766875;3,64465;3,701525;3,8259;2,153389383;2,0881625;2,2238625;2,325125;0,0686375;0,2366375;0,4571125;0,3005625;0,3243625;0,72775;0,8746625;0,827325;2,04845;0,4296875
PET0718;PET0718;15;1,071428571;14;40;17,1;100;NA;5,555555556;21,4;21;4,3;18;15,67566688;6,318763767;40,84780414;6,464524652;2,915343948;3,966338122;1,344808214;10,7062386;2,961150049;3,68043733;17;352,6795;4818,7;48,8527;67,7333;117,856;122,5127;124,0219;1,831032889;1,8088;2,4125;2,2689;0,1128;0,2395;0,2954;0,3453;0,681;0,4329;0,5165;0,7757;1,0296;0,5553;188,057;0,446077519;0,333313836;0,220608645;12,291975;7,78;2,00555;2,2304375;4,6288875;4,6725375;4,846175;2,172746378;2,0962625;2,3107875;2,3731875;0,0742375;0,2445625;0,453975;0,4085125;0,2699375;0,77575;0,888525;0,8665625;2,2776125;0,419625
PET0719;PET0719;10;0,714285714;14;36;18,6;83,5;NA;4,175;26,2;12,9;1,6;17;17,12580675;6,847005464;41,12663946;6,00651477;2,82822549;4,196759779;1,337778492;11,12624977;3,260246834;3,939772979;17;341,9691;4874,0046;43,688;71,12;117,348;119,4647;122,5653;1,723359111;1,6798;2,686;2,8046;0,1242;0,2472;0,308;0,5407;0,7526;0,7489;0,8315;0,8889;2,5507;0,495;166,745;0,450274371;0,323691865;0,226033764;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0720;PET0720;12;0,666666667;18;39;22,2;112,8;NA;5,936842105;31,1;19,5;0,5;14;21,09334617;6,255967961;37,47502428;5,990283919;2,675902783;3,683198981;1,508401676;9,994723696;2,449744859;3,731435049;18,33333333;370,3917;5148,8858;49,784;68,7493;128,6933;132,588;135,8523;1,976053574;1,9286;2,585;2,496;0,1092;0,2552;0,2981;0,3023;0,7629;0,6224;0,7032;0,8767;1,9402;0,4654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0721;PET0721;15;0,454545455;33;53;15,6;98,8;55,5;NA;21,2;14,6;6,7;14;19,71943857;6,47959734;39,91945997;6,160793314;2,528642493;3,318784829;1,182189627;9,080785002;2,907740152;3,603852393;14,66666667;328,5236;4365,8837;49,022;59,3513;118,4487;123,952;125,417;2,113129788;2,0884;2,4162;2,6064;0,0885;0,2491;0,3137;0,3152;0,7019;0,6712;0,8379;0,7812;1,9331;0,3567;179,539;0,465976752;0,322230825;0,211792424;11,453325;6,6198625;1,8269375;2,0531875;4,18175;4,27035;4,4384875;2,161754589;2,085775;2,2929125;2,41545;0,075925;0,2452;0,467075;0,41825;0,27835;0,729025;0,889325;0,8197125;2,1248125;0,461125
PET0722;PET0722;13;0,590909091;22;44;24,7;85,4;52;NA;28;19,2;0,5;15;17,43870766;5,945616573;41,69140812;7,012125253;2,967812259;4,03264059;1,175662046;11,00323896;3,443672737;3,713932031;19;313,1903;3984,7447;48,1753;59,436;100,9227;105,3253;109,2694;1,838437984;1,7721;2,0949;2,2761;0,0862;0,2125;0,37;0,3266;0,6656;0,6935;0,7908;0,8823;1,8109;0,4203;175,233;0,477061969;0,322764548;0,200173483;12,2214;7,4532875;1,9248625;2,1338625;4,644775;4,6606375;4,8137125;2,255868173;2,19325;2,4247125;2,47215;0,0729875;0,2535375;0,468875;0,385025;0,2831;0,7140375;0,8565625;0,8164875;2,1302125;0,457225
PET0723;PET0723;14;0,636363636;22;40;19,5;83,6;47;5,225;36,5;16,8;4,2;13;18,68062137;6,370240359;37,21954137;5,842721667;3,036892112;3,737294598;1,206201541;10,15990159;3,126121444;3,35093333;21;376,7956;5279,1436;51,4773;61,214;125,8147;139,1073;137,9994;2,25437645;2,2725;2,4441;2,612;0,0772;0,2607;0,3529;0,2499;0,571;0,4227;0,484;0,7877;1,1763;0,5633;185,771;0,468318521;0,332280065;0,199401414;11,6928625;7,3093875;2,0743375;2,3005625;4,201575;4,2373;4,4273625;1,924469559;1,8447875;2,0300375;2,0920125;0,0727125;0,2097;0,4634625;0,4041;0,2953;0,771225;0,8833875;0,8657875;1,9611875;0,4168875
PET0724;PET0724;13;0,590909091;22;NA;22,7;133,8;38,8;NA;31,2;17,1;5,3;12;19,34755342;5,786091778;41,01849864;7,089154512;2,827179684;4,458794231;1,218853607;11,61406949;3,687962018;4,11183986;21,5;263,9793;3024,0226;37,2533;53,594;92,0327;101,6;102,3971;1,910607531;1,8957;2,4705;2,5824;0,1137;0,2548;0,2665;0,4061;0,7225;0,7239;0,8435;0,9079;2,4659;0,4312;168,031;0,456195583;0,321155025;0,222649392;11,9550875;7,269825;1,89575;2,0438875;4,6103625;4,65535;4,81645;2,356514241;2,2851625;2,439725;2,5277125;0,0670875;0,258725;0,475825;0,3578875;0,2908375;0,77905;0,88885;0,87245;2,386775;0,4048625
PET0725;PET0725;15;0,681818182;22;42;31,5;103;51;6,866666667;54,4;35;1,5;16;17,79134553;6,312394782;40,72011697;6,450819122;3,411217946;3,663780116;1,389387883;10,26019096;2,638292692;2,921687339;19,33333333;363,206;5493,9675;48,26;79,6713;107,1033;117,602;121,7807;1,528539135;1,4761;2,2193;1,9968;0,1367;0,2087;0,3023;0,559;0,6852;0,6023;0,7282;0,8782;1,52;0,5288;188,642;0,452831289;0,332789093;0,214379619;12,1520625;8,2617125;2,204;2,3984625;4,5362875;4,5534875;4,6854875;1,953537944;1,898175;2,0583625;2,06885;0,067425;0,2134;0,4702875;0,4016;0,2839625;0,770225;0,88935;0,8557375;2,00615;0,419925
PET0726;PET0726;13;0,590909091;22;41;22,8;98,1;51;NA;21;19;3,6;13;15,89193662;6,037255848;41,61323199;6,892739523;3,302938041;3,889808213;1,346026635;11,06793903;2,889844905;3,178075651;16;231,7346;2256,655;31,6653;44,196;82,3807;84,4973;86,5344;1,957969047;1,9119;2,6016;2,5915;0,1109;0,2547;0,3234;0,4643;0,7134;0,7783;0,9034;0,8889;2,604;0,4231;183,279;0,441381719;0,319922086;0,238696195;10,9217125;5,91825;1,640425;1,8057875;4,1976125;4,209525;4,3454;2,40637395;2,3357875;2,5663875;2,5515125;0,074675;0,2722375;0,4977875;0,4185375;0,2569625;0,7548625;0,863675;0,8595375;2,386825;0,4393625
PET0727;PET0727;14;0,518518519;27;49;22,7;92,9;44,8;4,423809524;36,2;16,6;1,7;14;20,44740459;6,374532702;40,68735768;6,382798486;2,756175708;3,920318206;1,462453009;10,3429113;2,726161194;3,757253789;17;246,0048;2764,4891;39,2007;51,562;83,9893;89,2387;91,1695;1,768152903;1,7307;2,1425;2,2945;0,1007;0,2106;0,3233;0,3935;0,6883;0,7085;0,9053;0,8056;1,9529;0,4196;179,905;0,483360663;0,327489508;0,189149829;11,247675;6,28005;1,7131875;1,8732375;4,3523875;4,3934125;4,5335625;2,420174964;2,3486125;2,5443875;2,660725;0,07405;0,2697;0,4722875;0,3656125;0,26715;0,771275;0,8876875;0,8628125;2,4803375;0,4227625
PET0748;PET0748;13;0,590909091;22;38;18,6;59,4;NA;2,475;42,1;19;1,5;10;26,13122629;6,811572082;38,53485385;5,657262874;2,916119443;5,133673792;1,673071809;12,89591877;3,059832366;4,436624725;15,66666667;292,8076;4711,4601;55,9647;66,3787;104,902;106,5953;106,3253;1,601798468;1,6059;1,8744;1,9363;0,087;0,1823;0,37;0,4428;0,7021;0,787;0,8847;0,8863;1,875;0,3754;213,816;0,46805197;0,335858869;0,196089161;12,5302625;8,2879125;2,0439125;2,1986625;4,8485125;4,8921375;5,0006375;2,274399777;2,2268375;NA;2,427275;0,0714125;0,2559125;0,482125;NA;NA;NA;NA;NA;NA;NA
PET0749;PET0749N;13;0,481481481;27;47;21;94,9;62;3,389285714;38,9;23;0;16;25,60745628;3,512;36,43;10,37261692;3,382680342;4,709693645;1,618691628;12,47949508;2,916441062;3,729122963;20,66666667;275,989;3748,9316;49,6993;66,1247;81,7033;88,3073;94,4907;1,428977372;1,3355;1,644;1,7972;0,1108;0,1456;0,3794;0,5172;0,7269;0,6679;0,7882;0,8799;1,392;0,4774;151,339;0,450518373;0,321714826;0,227766802;12,4102625;7,9888875;2,102125;2,292625;4,6593125;4,68445;4,83585;2,109307017;2,045275;2,2178625;2,2807875;0,069675;0,2335625;0,45775;0,3746375;0,3073;0,706475;0,8857125;0,7811;1,9703;0,4554
PET0750;PET0750;16;0,64;25;44;17,5;79,7;38,5;NA;47,4;19,7;0;16;21,5882162;5,882179624;39,32435749;6,685337749;2,91491998;5,014442462;1,939634547;12,78048093;2,583508044;4,381137836;15,66666667;338,5054;6370,6826;79,248;93,218;98,1287;100,9227;105,1496;1,127996739;1,0827;1,2382;1,3004;0,0978;0,1013;0,3988;0,497;0,7189;0,7322;0,8281;0,8889;1,1325;0,4066;184,401;0,471011545;0,327351804;0,201636651;12,1904125;7,7254625;2,006875;2,1987;4,6751875;4,6976875;4,8653625;2,212835994;2,137625;2,3310875;2,39855;0,0719125;0,247125;0,4566125;0,3763125;0,2931375;0,767275;0,88885;0,8522875;2,2510125;0,4157375
PET0751;PET0751;14;0,538461538;26;43;13,6;57,8;51;3,042105263;32,1;22;0,5;16;21,613072;6,231229041;36,79606227;5,905105081;3,082378068;4,542747941;1,516516449;12,0418112;2,991480215;3,932002199;21;276,9995;4022,1927;55,7953;71,5433;84,328;87,63;89,3161;1,248420187;1,2249;1,5114;1,5628;0,1098;0,1288;0,3418;0,5335;0,7092;0,7698;0,8825;0,8874;1,5133;0,4139;166,743;0,489052014;0,322658223;0,188289763;10,852725;6,24905;1,822975;2,0068625;4,0812;4,1208625;4,2561625;2,12080424;2,054325;NA;2,3161375;0,0712125;0,2375125;0,47085;NA;NA;NA;NA;NA;NA;NA
PET0752;PET0752;NA;NA;NA;NA;9,7;95,7;36;5,98125;17,3;15;1;17;26,13104731;4,875050205;39,55251568;8,113252996;2,585071794;4,042385628;1,38324717;10,2543147;2,920839318;3,964809163;15,66666667;303,0836;4032,0206;46,99;58,928;104,9867;108,458;109,3499;1,855652661;1,8405;2,2342;2,3313;0,0857;0,2181;0,355;0,3405;0,6802;0,4344;0,5191;0,7864;1,0296;0,5808;173,181;0,473874155;0,318649274;0,207476571;11,3427875;6,623775;1,8811875;2,033325;4,2584625;4,3021125;4,4617;2,194287682;2,1168625;2,26435;2,3093625;0,0692875;0,2442125;0,466425;0,352475;0,3345625;0,7356;0,8869625;0,821025;2,112775;0,4404125
PET0753;PET0753;14;0,636363636;22;40;15,1;83,9;47;4,661111111;37;20,8;0;15;25,24408171;6,78828817;38,79664796;5,715232911;2,94598528;4,515557265;1,497810964;12,08458288;3,018646609;4,108654502;19;327,0088;4541,4103;52,6627;61,2987;118,364;122,0047;122,6036;2,000101144;1,9903;2,2476;2,3022;0,0868;0,2345;0,2982;0,2799;0,6579;0,5153;0,5783;0,849;1,3203;0,483;180,242;0,46432574;0,321273621;0,214400639;10,972675;6,075725;1,7158125;1,8891375;4,282275;4,307425;4,45345;2,357398548;2,2829625;2,500325;2,4995375;0,0727;0,2627125;0,4636625;0,3489125;0,303425;0,741525;0,886775;0,8237875;2,3297625;0,4366625
PET0754;PET0754;15;0,681818182;22;41;16,9;79,7;50;7,245454545;29;19,4;0;13;19,37268743;6,184587442;40,37753846;6,528735965;3,10471927;4,595915007;1,362829479;12,59599046;3,373742616;4,05918004;19,33333333;328,9496;5131,8249;74,5913;81,4493;100,9227;105,918;110,9649;1,362380033;1,3004;1,353;1,4996;0,0874;0,1058;0,3189;0,2369;0,5913;0,5824;0,6679;0,89;0,9945;0,4154;182,557;0,461768105;0,335204895;0,203027;11,9389375;7,0133;1,8494375;2,0690625;4,5561125;4,6302;4,7516625;2,296529225;2,2385875;2,464025;2,4659375;0,0744125;0,2599875;0,4375375;0,3467625;0,2811875;0,76965;0,8876;0,867375;2,4280625;0,416075
PET0755;PET0755N;17;0,586206897;29;49;19,4;73,2;50;4,305882353;43,8;23,8;1,9;17;21,47945096;5,972;40,083;6,712322211;3,115751004;4,705579667;1,593511515;12,40111205;2,967999095;3,989360347;19,66666667;304,9753;4467,7258;64,77;73,9987;92,1173;97,1127;100,5358;1,358615759;1,3124;1,4222;1,5225;0,0864;0,1174;0,3233;0,3465;0,6809;0,7592;0,8932;0,8824;1,4262;0,3312;193,525;0,467650174;0,333398786;0,19895104;12,3922875;7,7579;1,9976;2,2238125;4,6302;4,6473875;4,8235375;2,169039656;2,0908125;2,319225;2,4165625;0,0727375;0,245125;0,459725;0,3827;0,29155;0,7153125;0,876375;0,7978625;2,050775;0,456525
PET0756;PET0756N;14;0,636363636;22;37;12,6;73,4;NA;4,317647059;29,8;14,9;2,9;14;22,6269703;6,426;39,277;6,11190633;2,96980455;4,519725729;1,877222527;11,91143025;2,409603025;4,011409777;18;292,1245;4113,5832;56,642;65,6167;103,124;104,7327;105,0513;1,600984201;1,5961;1,8206;1,8549;0,0868;0,1697;0,3195;0,3032;0,6307;0,6165;0,6871;0,8759;1,3229;0,3993;181,868;0,466068797;0,323696307;0,210234896;11,4882;6,5709875;1,8018375;2,0240625;4,3643125;4,396075;4,5679125;2,256804076;2,174;2,425625;2,489325;0,0778875;0,2566;0,4530875;0,4548625;0,24715;0,7235875;0,887225;0,8025;2,2217375;0,4559375
PET0757;PET0757;15;0,6;25;43;15,2;99,6;29;3,830769231;25,5;18;1;16;13,41635509;5,074940342;38,29175617;7,545262325;3,063351112;5,074456839;1,257793378;13,36608333;4,166951532;4,527874667;20,66666667;358,5283;5467,1647;63,4153;75,8613;125,3067;131,9953;128,0487;1,687931791;1,74;1,976;2,0472;0,1032;0,2042;0,2579;0,2925;0,6068;0,4313;0,5563;0,6878;1,003;0,5363;140,155;0,463593878;0,321065963;0,215340159;11,2047875;6,1686;1,713175;1,9288125;4,2862375;4,3444625;4,4989375;2,332490846;2,2532;2,5050375;2,5366625;0,0773875;0,266225;0,446375;0,394775;0,2737875;0,7651125;0,8874625;0,8601625;2,406275;0,418125
PET0758;PET0758;29;0,763157895;38;NA;32,3;198,4;69;8,266666667;35,3;29,1;5;22;21,56189923;5,52163804;39,43297922;7,141536431;3,784196481;4,9425632;1,498852173;13,39350302;3,308327749;3,54940322;22;266,9571;3915,6409;52,578;60,96;94,4033;95,8427;93,4868;1,533576115;1,5722;1,7955;1,7601;0,0835;0,1618;0,3956;0,4941;0,7173;0,7869;0,9204;0,8812;1,7944;0,3653;166,558;0,452394962;0,31884989;0,228755148;16,9595875;12,61245;2,114025;2,4540125;6,96515;7,0101375;7,084075;2,886731425;2,857225;NA;3,32855;0,0885;0,3263;0,43985;NA;NA;NA;NA;NA;NA;NA
PET0759;PET0759;23;0,657142857;35;60;32,2;155,9;45,7;3,8975;39;31,5;6,4;18;19,56757001;6,535642944;38,48018925;5,887743499;3,592032868;5,158882899;1,361197367;13,30681904;3,746982098;3,675642593;22,66666667;360,5179;6512,0873;69,9347;83,4813;118,4487;127,254;128,8453;1,543403133;1,5243;1,6937;1,8379;0,0909;0,1652;0,3387;0,39;0,7086;0,6897;0,8106;0,8669;1,5191;0,3891;176,139;0,470015158;0,332811019;0,197173823;19,041425;15,9707625;2,558525;2,775475;7,3977625;7,50755;7,6112875;2,742336897;2,7046;2,8911;2,946;0,0762;0,3004125;0,4780125;0,3557375;0,3197625;0,7662875;0,8658375;0,88495;2,7650625;0,410225
PET0760;PET0760;21;0,552631579;38;NA;NA;NA;NA;NA;NA;31,1;11,3;17;11,55445994;4,667275959;40,0611046;8,583401744;NA;NA;NA;NA;NA;NA;NA;325,8274;5220,305;68,58;81,4493;96,0967;109,5587;114,6726;1,407901603;1,3451;1,4012;1,6329;0,1059;0,1245;0,3204;0,3175;0,7093;0,7053;0,8932;0,9221;1,4161;0,3666;156,392;0,428122922;0,324140621;0,247736457;15,5681;11,564575;2,2291375;2,477825;6,02325;6,076175;6,1816625;2,494793821;2,4521375;2,7019125;2,7155125;0,0769625;0,284175;0,4793875;0,4199;0,273075;0,747625;0,8841875;0,8365;2,5198375;0,444375
PET0761;PET0761;28;0,509090909;55;77;19,6;190,4;42;10,57777778;25;26,7;6,5;26;16,58052676;5,506345;40,82240655;7,413703019;3,68348103;5,242111581;1,663648461;14,23332201;3,152902173;3,873415964;23,33333333;234,7952;3345,9503;57,2347;61,976;73,2367;75,692;85,0106;1,371669679;1,2213;1,2796;1,4447;0,074;0,0865;0,4455;0,4053;0,7293;0,7727;0,8973;0,8892;1,2778;0,373;162,599;0,457733442;0,317277474;0,224989084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
